Zone.Code,Zone.Name,TDS,quintile
00BMFN,St. Mary's,0.000599993,3
00BMFP,Sedgley,0.807021724,4
00BMFQ,Tottington,-3.654805512,1
00BMFR,Unsworth,-2.532771159,2
00BNFA,Ardwick,11.77146753,5
00BNFB,Baguley,4.458727561,5
00BNFC,Barlow Moor,5.405242077,5
00BNFD,Benchill,9.144194512,5
00BNFE,Beswick and Clayton,8.527363916,5
00BNFF,Blackley,6.018507089,5
00BNFG,Bradford,7.880963605,5
00BNFH,Brooklands,4.36265667,5
00BNFJ,Burnage,6.093600826,5
00BNFK,Central,8.7164854,5
00BNFL,Charlestown,5.194042691,5
00BNFM,Cheetham,9.303874949,5
00BNFN,Chorlton,1.885050468,4
00BNFP,Crumpsall,4.879125319,5
00BNFQ,Didsbury,-0.394453708,3
00BNFR,Fallowfield,7.599533159,5
00BNFS,Gorton North,5.189987189,5
00BNFT,Gorton South,8.447220394,5
00BNFU,Harpurhey,7.880425679,5
00BNFW,Hulme,9.349917445,5
00BNFX,Levenshulme,4.59266996,5
00BNFY,Lightbowne,4.5916936,5
00BNFZ,Longsight,10.3634164,5
00BNGA,Moss Side,10.72080242,5
00BNGB,Moston,2.780548847,4
00BNGC,Newton Heath,6.916263577,5
00BNGD,Northenden,3.372388158,5
00BNGE,Old Moat,5.488927895,5
00BNGF,Rusholme,8.500361213,5
00BNGG,Sharston,4.567543252,5
00BNGH,Whalley Range,5.274792254,5
00BNGJ,Withington,4.264763288,5
00BNGK,Woodhouse Park,6.378713044,5
00BPFA,Alexandra,8.284782262,5
00BPFB,Chadderton Central,-0.48964038,3
00BPFC,Chadderton North,-0.256648798,3
00BPFD,Chadderton South,1.216005477,4
00BPFE,Coldhurst,11.5688203,5
00BPFF,Crompton,-1.803440767,2
00BPFG,Failsworth East,0.010417654,3
00BPFH,Failsworth West,1.216051048,4
00BPFJ,Hollinwood,5.993937363,5
00BPFK,Lees,3.383198483,5
00BPFL,Royton North,-1.011126191,3
00BPFM,Royton South,-0.85284617,3
00BPFN,Saddleworth East,-3.331522535,1
00BPFP,Saddleworth West,-2.790029897,2
00BPFQ,St. James,4.660700682,5
00BPFR,St. Marys,7.629159866,5
00BPFS,St. Pauls,3.974318776,5
00BPFT,Shaw,0.349881138,4
00BPFU,Waterhead,1.259420104,4
00BPFW,Werneth,9.070379103,5
00BQFA,Balderstone,4.018061841,5
00BQFB,Brimrod and Deeplish,5.079716331,5
00BQFC,Castleton,1.158353713,4
00BQFD,Central and Falinge,9.273775174,5
00BQFE,Healey,-0.085254464,3
00BQFF,Heywood North,2.436749479,4
00BQFG,Heywood South,1.199895576,4
00BQFH,Heywood West,3.634807758,5
00BQFJ,Littleborough,-1.645767523,2
00BQFK,Middleton Central,5.752413434,5
00BQFL,Middleton East,1.2073694,4
00BQFM,Middleton North,1.851682614,4
00BQFN,Middleton South,-0.546718305,3
00BQFP,Middleton West,6.876511775,5
00BQFQ,Milnrow,-0.051304439,3
00BQFR,Newbold,6.380100314,5
00BQFS,Norden and Bamford,-3.833113288,1
00BQFT,Smallbridge and Wardleworth,8.440551878,5
00BQFU,Spotland,1.769675503,4
00BQFW,Wardle,0.61807323,4
00BRFA,Barton,3.202172261,5
00BRFB,Blackfriars,7.168280888,5
00BRFC,Broughton,7.96816814,5
00BRFD,Cadishead,1.691598801,4
00BRFE,Claremont,0.482792849,4
00BRFF,Eccles,2.339556831,4
00BRFG,Irlam,1.115800228,4
00BRFH,Kersal,4.355887381,5
00BRFJ,Langworthy,6.887894727,5
00BRFK,Little Hulton,6.861411188,5
00BRFL,Ordsall,6.535347041,5
00BRFM,Pendlebury,2.715450582,4
00BRFN,Pendleton,8.147286391,5
00BRFP,Swinton North,1.189452584,4
00BRFQ,Swinton South,-1.271676033,3
00BRFR,Walkden North,3.860603899,5
00BRFS,Walkden South,-0.788505044,3
00BRFT,Weaste and Seedley,3.87437867,5
00BRFU,Winton,4.086025189,5
00BRFW,Worsley and Boothstown,-3.695581615,1
00BSFA,Bredbury,-0.90771434,3
00BSFB,Brinnington,6.805686267,5
00BSFC,Cale Green,2.307976502,4
00BSFD,Cheadle,-2.091910746,2
00BSFE,Cheadle Hulme North,-1.816199251,2
00BSFF,Cheadle Hulme South,-3.478276965,1
00BSFG,Davenport,-0.531745198,3
00BSFH,East Bramhall,-4.953990795,1
00BSFJ,Edgeley,1.030782062,4
00BSFK,Great Moor,0.715977462,4
00BSFL,Hazel Grove,-2.496307772,2
00BSFM,Heald Green,-2.613933385,2
00BSFN,Heaton Mersey,-1.715443757,2
00BSFP,Heaton Moor,-1.727880993,2
00BSFQ,Manor,-0.281393828,3
00BSFR,North Marple,-2.507952916,2
00BSFS,North Reddish,0.895963091,4
00BSFT,Romiley,-0.430235758,3
00BSFU,South Marple,-3.139826747,1
00BSFW,South Reddish,2.37809385,4
00BSFX,West Bramhall,-3.926458169,1
00BTFA,Ashton Hurst,1.564340793,4
00BTFB,Ashton St. Michael's,2.560381453,4
00BTFC,Ashton St. Peters',6.846761261,5
00BTFD,Ashton Waterloo,1.839977776,4
00BTFE,Audenshaw,-0.246693914,3
00BTFF,Denton North East,0.452671976,4
00BTFG,Denton South,3.112640933,5
00BTFH,Denton West,-1.817117471,2
00BTFJ,Droylsden East,0.84348247,4
00BTFK,Droylsden West,0.515923775,4
00BTFL,Dukinfield,1.566861481,4
00BTFM,Dukinfield Stalybridge,-0.049502893,3
00BTFN,Hyde Godley,3.384080632,5
00BTFP,Hyde Newton,2.073642692,4
00BTFQ,Hyde Werneth,0.775404641,4
00BTFR,Longdendale,2.125451999,4
00BTFS,Mossley,0.097073761,3
00BTFT,Stalybridge North,2.461234228,4
00BTFU,Stalybridge South,-0.390675123,3
00BUFA,Altrincham,-1.215651133,3
00BUFB,Bowdon,-3.421685449,1
00BUFC,Broadheath,-1.855618595,2
00BUFD,Brooklands,-3.143942135,1
00BUFE,Bucklow,3.318157584,5
00BUFF,Clifford,6.74124541,5
00BUFG,Davyhulme East,-2.836573575,2
00BUFH,Davyhulme West,-1.866528977,2
00BUFJ,Flixton,-2.254446644,2
00BUFK,Hale,-3.698659895,1
00BUFL,Longford,2.812289173,5
00BUFM,Mersey St. Mary's,-3.562492701,1
00BUFN,Park,1.049604339,4
00BUFP,Priory,-0.550311308,3
00BUFQ,St. Martin's,2.402601939,4
00BUFR,Sale Moor,0.334492368,4
00BUFS,Stretford,0.777489917,4
00BUFT,Talbot,4.085457968,5
00BUFU,Timperley,-3.608896802,1
00BUFW,Urmston,-0.409560552,3
00BUFX,Village,-0.321439647,3
00BWFA,Abram,1.661172532,4
00BWFB,Ashton-Golborne,-1.585745999,3
00BWFC,Aspull-Standish,-2.128770183,2
00BWFD,Atherton,2.534531217,4
00BWFE,Bedford-Astley,0.483075066,4
00BWFF,Beech Hill,0.95108304,4
00BWFG,Bryn,-0.342848114,3
00BWFH,Hindley,0.789133341,4
00BWFJ,Hindley Green,-0.25547773,3
00BWFK,Hindsford,1.303461302,4
00BWFL,Hope Carr,-0.132229799,3
00BWFM,Ince,4.908998182,5
00BWFN,Langtree,-3.088912781,1
00BWFP,Leigh Central,3.125468543,5
00BWFQ,Leigh East,0.435474022,4
00BWFR,Lightshaw,-0.705928303,3
00BWFS,Newtown,3.406097931,5
00BWFT,Norley,6.544822044,5
00BWFU,Orrell,-2.348065572,2
00BWFW,Swinley,-0.776623963,3
00BWFX,Tyldesley East,-1.768704304,2
00BWFY,Whelley,2.666456189,4
00BWFZ,Winstanley,-2.699463522,2
00BWGA,Worsley Mesnes,0.944043159,4
00BXFA,Cantril Farm,9.109263781,5
00BXFB,Cherryfield,8.233826683,5
00BXFC,Halewood East,-2.38287041,2
00BXFD,Halewood South,5.011084158,5
00BXFE,Halewood West,5.327116173,5
00BXFF,Kirkby Central,7.766058548,5
00BXFG,Knowsley Park,4.411111342,5
00BXFH,Longview,10.07423526,5
00BXFJ,Northwood,9.13115046,5
00BXFK,Page Moss,5.86439943,5
00BXFL,Park,2.223635468,4
00BXFM,Prescot East,3.979473662,5
00BXFN,Prescot West,2.414920183,4
00BXFP,Princess,10.94451697,5
00BXFQ,Roby,-2.622631857,2
00BXFR,St. Gabriels,5.452585188,5
00BXFS,St. Michaels,5.244683639,5
00BXFT,Swanside,-1.492615255,3
00BXFU,Tower Hill,5.455920986,5
00BXFW,Whiston North,1.601295693,4
00BXFX,Whiston South,2.483072651,4
00BXFY,Whitefield,4.446754122,5
00BYFA,Abercromby,8.538710084,5
00BYFB,Aigburth,2.862875366,5
00BYFC,Allerton,0.228261789,4
00BYFD,Anfield,5.365647213,5
00BYFE,Arundel,6.940941572,5
00BYFF,Breckfield,9.858589927,5
00BYFG,Broadgreen,4.82946729,5
00BYFH,Childwall,-0.89422745,3
00BYFJ,Church,0.019236906,3
00BYFK,Clubmoor,8.137346289,5
00BYFL,County,6.266986387,5
00BYFM,Croxteth,1.027906035,4
00BYFN,Dingle,5.694862535,5
00BYFP,Dovecot,6.649976735,5
00BYFQ,Everton,9.033884454,5
00BYFR,Fazakerley,4.011975219,5
00BYFS,Gillmoss,3.375588914,5
00BYFT,Granby,12.00019709,5
00BYFU,Grassendale,-0.744635721,3
00BYFW,Kensington,8.462786546,5
00BYFX,Melrose,8.104947548,5
00BYFY,Netherley,7.593794543,5
00BYFZ,Old Swan,4.183860344,5
00BYGA,Picton,6.733197572,5
00BYGB,Pirrie,8.153456876,5
00BYGC,St. Mary's,6.56856338,5
00BYGD,Smithdown,10.12856911,5
00BYGE,Speke,9.067038846,5
00BYGF,Tuebrook,5.66100408,5
00BYGG,Valley,5.313670285,5
00BYGH,Vauxhall,10.55450284,5
00BYGJ,Warbreck,3.253745618,5
00BYGK,Woolton,-0.139158167,3
00BZFA,Billinge and Seneley Green,-1.810730088,2
00BZFB,Blackbrook,1.73228747,4
00BZFC,Broad Oak,5.80113481,5
00BZFD,Eccleston,-2.921726844,2
00BZFE,Grange Park,2.487883622,4
00BZFF,Haydock,0.997030218,4
00BZFG,Marshalls Cross,3.34675111,5
00BZFH,Moss Bank,1.750129852,4
00BZFJ,Newton East,1.461853938,4
00BZFK,Newton West,3.2120334,5
00BZFL,Parr and Hardshaw,7.664694157,5
00BZFM,Queen's Park,3.897571531,5
00BZFN,Rainford,-2.655869143,2
00BZFP,Rainhill,-1.564276683,3
00BZFQ,Sutton and Bold,0.450504402,4
00BZFR,Thatto Heath,2.728899999,4
00BZFS,West Sutton,5.286214494,5
00BZFT,Windle,0.647172961,4
00CAGA,Ainsdale,-1.463146367,3
00CAGB,Birkdale,-2.105812128,2
00CAGC,Blundellsands,-2.306116881,2
00CAGD,Cambridge,1.086464635,4
00CAGE,Church,3.517713531,5
00CAGF,Derby,4.768848376,5
00CAGG,Dukes,2.431559983,4
00CAGH,Ford,4.652764996,5
00CAGJ,Harington,-3.570945566,1
00CAGK,Kew,0.023318019,3
00CAGL,Linacre,8.729779416,5
00CAGM,Litherland,4.420737517,5
00CAGN,Manor,0.222012196,4
00CAGP,Meols,-2.395284895,2
00CAGQ,Molyneux,-1.48554017,3
00CAGR,Netherton and Orrell,4.176156258,5
00CAGS,Norwood,-0.240577211,3
00CAGT,Park,-1.879784682,2
00CAGU,Ravenmeols,-2.965413854,2
00CAGW,St Oswald,4.592299329,5
00CAGX,Sudell,-2.804303344,2
00CAGY,Victoria,-1.488352776,3
00CBFA,Bebington,-1.025455466,3
00CBFB,Bidston,8.07526128,5
00CBFC,Birkenhead,7.406751085,5
00CBFD,Bromborough,1.516146922,4
00CBFE,Clatterbridge,-3.145614085,1
00CBFF,Claughton,0.350687687,4
00CBFG,Eastham,-1.266513224,3
00CBFH,Egerton,2.259397158,4
00CBFJ,Heswall,-3.727143987,1
00CBFK,Hoylake,-1.715709497,2
00CBFL,Leasowe,4.454859285,5
00CBFM,Liscard,1.939934357,4
00CBFN,Moreton,-0.520636265,3
00CBFP,New Brighton,1.033485599,4
00CBFQ,Oxton,-0.833415409,3
00CBFR,Prenton,-0.402962843,3
00CBFS,Royden,-2.692935105,2
00CBFT,Seacombe,4.999937445,5
00CBFU,Thurstaston,-2.288945341,2
00CBFW,Tranmere,6.652946321,5
00CBFX,Upton,1.24759589,4
00CBFY,Wallasey,-1.523484506,3
00CCFA,Ardsley,3.000939116,5
00CCFB,Athersley,5.583568,5
00CCFC,Brierley,3.25956267,5
00CCFD,Central,2.201234227,4
00CCFE,Cudworth,1.479971832,4
00CCFF,Darfield,1.656967183,4
00CCFG,Darton,-0.653319734,3
00CCFH,Dearne South,3.232620524,5
00CCFJ,Dearne Thurnscoe,4.572695198,5
00CCFK,Dodworth,-1.750461256,2
00CCFL,Hoyland East,2.373225439,4
00CCFM,Hoyland West,1.438892045,4
00CCFN,Monk Bretton,3.653780972,5
00CCFP,North West,2.513872437,4
00CCFQ,Park,4.066186209,5
00CCFR,Penistone East,-2.382583503,2
00CCFS,Penistone West,-1.649335018,2
00CCFT,Royston,0.855170036,4
00CCFU,South West,0.800566648,4
00CCFW,Wombwell North,3.101102379,5
00CCFX,Wombwell South,2.056879831,4
00CCFY,Worsbrough,2.979394824,5
00CEFA,Adwick,2.737513529,4
00CEFB,Armthorpe,-0.602050879,3
00CEFC,Askern,1.465149861,4
00CEFD,Balby,2.975767526,5
00CEFE,Bentley Central,3.921938957,5
00CEFF,Bentley North Road,1.183464815,4
00CEFG,Bessacarr,-0.699394075,3
00CEFH,Central,5.631706028,5
00CEFJ,Conisbrough,4.16249667,5
00CEFK,Edlington and Warmsworth,2.043273199,4
00CEFL,Hatfield,-0.198911872,3
00CEFM,Intake,3.446043158,5
00CEFN,Mexborough,3.168424292,5
00CEFP,Richmond,-1.86900379,2
00CEFQ,Rossington,1.46516877,4
00CEFR,South East,-2.172203901,2
00CEFS,Southern Parks,-3.232483141,1
00CEFT,Stainforth,0.860235821,4
00CEFU,Thorne,2.269929153,4
00CEFW,Town Field,2.954261271,5
00CEFX,Wheatley,3.234252508,5
00CFFA,Anston and Woodsetts,-2.094574583,2
00CFFB,"Aston, Orgreave and Ulley",-0.840350252,3
00CFFC,Boston,3.033478292,5
00CFFD,"Bramley, Ravenfield and Wickersley",-2.300836947,2
00CFFE,"Brampton, Melton and Wentworth",1.940058051,4
00CFFF,"Brinsworth, Catcliffe and Treeton",-0.533482538,3
00CFFG,Broom,-2.167229192,2
00CFFH,Central,7.008823249,5
00CFFJ,"Dalton, Hooton Roberts and Thrybergh",3.101381704,5
00CFFK,Greasbrough,4.051133697,5
00CFFL,Herringthorpe,9.242052758,5
00CFFM,Kimberworth,1.447432809,4
00CFFN,Kiveton Park,-1.1386934,3
00CFFP,Maltby,1.368296904,4
00CFFQ,Park,5.584750655,5
00CFFR,Rawmarsh East,3.604075698,5
00CFFS,Rawmarsh West,2.695040323,4
00CFFT,St. John's,0.418229514,4
00CFFU,Swinton,1.24297572,4
00CFFW,Thorpe Hesley,1.628324315,4
00CFFX,Thurcroft and Whiston,1.098400611,4
00CFFY,Wath,1.55942305,4
00CGFA,Beauchief,-1.546417742,3
00CGFB,Birley,1.990026838,4
00CGFC,Brightside,3.574714699,5
00CGFD,Broomhill,1.504657113,4
00CGFE,Burngreave,8.343341301,5
00CGFF,Castle,9.112183173,5
00CGFG,Chapel Green,-0.892957761,3
00CGFH,Darnall,4.98861743,5
00CGFJ,Dore,-0.508251861,3
00CGFK,Ecclesall,-3.433729544,1
00CGFL,Firth Park,7.411345475,5
00CGFM,Hallam,-2.81595203,2
00CGFN,Handsworth,1.995407587,4
00CGFP,Heeley,2.656849149,4
00CGFQ,Hillsborough,0.357096777,4
00CGFR,Intake,1.700378365,4
00CGFS,Manor,8.682069738,5
00CGFT,Mosborough,-0.106873427,3
00CGFU,Nether Edge,1.134459245,4
00CGFW,Nether Shire,5.733288064,5
00CGFX,Netherthorpe,6.899722482,5
00CGFY,Norton,5.133094345,5
00CGFZ,Owlerton,4.113445691,5
00CGGA,Park,8.275686364,5
00CGGB,Sharrow,8.093957839,5
00CGGC,Southey Green,7.814925222,5
00CGGD,South Wortley,-1.896654558,2
00CGGE,Stocksbridge,-0.074798327,3
00CGGF,Walkley,1.317305486,4
00CHFA,Bede,8.173850555,5
00CHFB,Bensham,8.20814437,5
00CHFC,Birtley,1.649373181,4
00CHFD,Blaydon,4.127094686,5
00CHFE,Chopwell and Rowlands Gill,2.208113774,4
00CHFF,Chowdene,2.515095983,4
00CHFG,Crawcrook and Greenside,-0.042008047,3
00CHFH,Deckham,5.665490231,5
00CHFJ,Dunston,2.993542119,5
00CHFK,Felling,8.171393663,5
00CHFL,High Fell,6.706965192,5
00CHFM,Lamesley,3.08791533,5
00CHFN,Leam,5.2551655,5
00CHFP,Low Fell,-1.653819419,2
00CHFQ,Pelaw and Heworth,3.474307308,5
00CHFR,Ryton,0.291040841,4
00CHFS,Saltwell,5.302004595,5
00CHFT,Teams,5.808360016,5
00CHFU,Whickham North,1.187973868,4
00CHFW,Whickham South,-2.901297916,2
00CHFX,Winlaton,0.688774187,4
00CHFY,Wrekendyke,3.100102184,5
00CJFA,Benwell,5.844826887,5
00CJFB,Blakelaw,3.597199347,5
00CJFC,Byker,9.001493285,5
00CJFD,Castle,-1.156816203,3
00CJFE,Dene,-0.245749415,3
00CJFF,Denton,3.434754407,5
00CJFG,Elswick,9.373306152,5
00CJFH,Fawdon,5.72833437,5
00CJFJ,Fenham,4.482656334,5
00CJFK,Grange,1.226621772,4
00CJFL,Heaton,2.853929021,5
00CJFM,Jesmond,0.811640879,4
00CJFN,Kenton,4.375342239,5
00CJFP,Lemington,2.293998073,4
00CJFQ,Monkchester,10.29641469,5
00CJFR,Moorside,10.34297454,5
00CJFS,Newburn,3.590119645,5
00CJFT,Sandyford,6.019769806,5
00CJFU,Scotswood,7.275912663,5
00CJFW,South Gosforth,-1.588442773,3
00CJFX,Walker,10.39956566,5
00CJFY,Walkergate,3.490398065,5
00CJFZ,West City,10.90049811,5
00CJGA,Westerhope,-2.15995735,2
00CJGB,Wingrove,5.615013509,5
00CJGC,Woolsington,5.048751362,5
00CKFA,Battle Hill,1.732635112,4
00CKFB,Benton,1.094642359,4
00CKFC,Camperdown,2.833759549,5
00CKFD,Chirton,5.292508753,5
00CKFE,Collingwood,4.300325747,5
00CKFF,Cullercoats,-1.214750232,3
00CKFG,Holystone,0.1905511,3
00CKFH,Howdon,5.124823001,5
00CKFJ,Longbenton,4.667163297,5
00CKFK,Monkseaton,-2.672336995,2
00CKFL,North Shields,-0.2531733,3
00CKFM,Northumberland,1.959875304,4
00CKFN,Riverside,6.358754234,5
00CKFP,St. Mary's,-4.610222609,1
00CKFQ,Seatonville,0.133598186,3
00CKFR,Tynemouth,0.58560481,4
00CKFS,Valley,2.703385592,4
00CKFT,Wallsend,4.605789354,5
00CKFU,Weetslade,-0.245872573,3
00CKFW,Whitley Bay,0.219142294,4
00CLFA,All Saints,6.039228264,5
00CLFB,Beacon and Bents,5.621943122,5
00CLFC,Bede,7.998737503,5
00CLFD,Biddick Hall,7.499617146,5
00CLFE,Boldon Colliery,2.956676523,5
00CLFF,Cleadon and East Boldon,-3.926975499,1
00CLFG,Cleadon Park,5.907795757,5
00CLFH,Fellgate and Hedworth,4.166504226,5
00CLFJ,Harton,5.081146555,5
00CLFK,Hebburn Quay,3.822334313,5
00CLFL,Hebburn South,4.775601518,5
00CLFM,Horsley Hill,3.915017709,5
00CLFN,Monkton,4.338417199,5
00CLFP,Primrose,5.394983976,5
00CLFQ,Rekendyke,8.620234889,5
00CLFR,Tyne Dock and Simonside,7.18982181,5
00CLFS,Westoe,0.590761675,4
00CLFT,West Park,1.182978254,4
00CLFU,Whitburn and Marsden,2.027129244,4
00CLFW,Whiteleas,5.38938084,5
00CMFA,Castletown,5.494729285,5
00CMFB,Central,5.567083704,5
00CMFC,Colliery,5.094481104,5
00CMFD,Eppleton,2.335460781,4
00CMFE,Fulwell,-2.416713009,2
00CMFF,Grindon,6.186309428,5
00CMFG,Hendon,4.351309319,5
00CMFH,Hetton,3.622468423,5
00CMFJ,Houghton,3.505009117,5
00CMFK,Pallion,2.195863131,4
00CMFL,Ryhope,2.447751579,4
00CMFM,St. Chad's,2.843123925,5
00CMFN,St. Michael's,-1.654578559,2
00CMFP,St. Peter's,0.928385631,4
00CMFQ,Shiney Row,1.628630156,4
00CMFR,Silksworth,2.047923825,4
00CMFS,South Hylton,7.113306055,5
00CMFT,Southwick,7.157268594,5
00CMFU,Thorney Close,7.925182264,5
00CMFW,Thornholme,4.960515204,5
00CMFX,Town End Farm,6.954162372,5
00CMFY,Washington East,1.687955703,4
00CMFZ,Washington North,4.835828458,5
00CMGA,Washington South,0.669212755,4
00CMGB,Washington West,0.501353246,4
00CNFA,Acock's Green,3.735093271,5
00CNFB,Aston,11.57928171,5
00CNFC,Bartley Green,5.212509093,5
00CNFD,Billesley,3.964599348,5
00CNFE,Bournville,2.539832957,4
00CNFF,Brandwood,3.429835838,5
00CNFG,Edgbaston,4.913011115,5
00CNFH,Erdington,3.244185556,5
00CNFJ,Fox Hollies,5.75283888,5
00CNFK,Hall Green,1.016205156,4
00CNFL,Handsworth,9.642094498,5
00CNFM,Harborne,2.659581856,4
00CNFN,Hodge Hill,3.974204556,5
00CNFP,Kingsbury,5.035921862,5
00CNFQ,King's Norton,5.004111099,5
00CNFR,Kingstanding,6.318768779,5
00CNFS,Ladywood,8.992639607,5
00CNFT,Longbridge,4.385931811,5
00CNFU,Moseley,3.706543776,5
00CNFW,Nechells,10.15432292,5
00CNFX,Northfield,1.260060725,4
00CNFY,Oscott,1.259832488,4
00CNFZ,Perry Barr,-0.033422032,3
00CNGA,Quinton,1.708867504,4
00CNGB,Sandwell,5.280806374,5
00CNGC,Selly Oak,2.932779372,5
00CNGD,Shard End,5.949426232,5
00CNGE,Sheldon,1.888778249,4
00CNGF,Small Heath,9.361506299,5
00CNGG,Soho,9.336448729,5
00CNGH,Sparkbrook,11.99287308,5
00CNGJ,Sparkhill,8.455420821,5
00CNGK,Stockland Green,4.436125036,5
00CNGL,Sutton Four Oaks,-3.184696418,1
00CNGM,Sutton New Hall,-1.172973515,3
00CNGN,Sutton Vesey,-2.470118875,2
00CNGP,Washwood Heath,8.544909981,5
00CNGQ,Weoley,5.41827058,5
00CNGR,Yardley,3.622826172,5
00CQFA,Bablake,-1.040608627,3
00CQFB,Binley and Willenhall,3.002708193,5
00CQFC,Cheylesmore,0.495326004,4
00CQFD,Earlsdon,-1.583975514,3
00CQFE,Foleshill,8.714953328,5
00CQFF,Henley,3.665504314,5
00CQFG,Holbrook,2.265671063,4
00CQFH,Longford,3.561218348,5
00CQFJ,Lower Stoke,2.57178843,4
00CQFK,Radford,4.871800849,5
00CQFL,St. Michael's,9.261024105,5
00CQFM,Sherbourne,0.722676903,4
00CQFN,Upper Stoke,3.37678442,5
00CQFP,Wainbody,-3.357739945,1
00CQFQ,Westwood,2.323721945,4
00CQFR,Whoberley,0.128072394,3
00CQFS,Woodlands,0.165771222,3
00CQFT,Wyken,1.049492236,4
00CRFA,Amblecote,-2.158148566,2
00CRFB,Belle Vale and Hasbury,1.179916814,4
00CRFC,Brierley Hill,5.169329796,5
00CRFD,Brockmoor and Pensnett,3.75306348,5
00CRFE,Castle and Priory,5.632886923,5
00CRFF,Coseley East,2.281577883,4
00CRFG,Coseley West,0.461207168,4
00CRFH,Gornal,0.822354906,4
00CRFJ,Halesowen North,0.610790419,4
00CRFK,Halesowen South,-2.643003762,2
00CRFL,Hayley Green,-1.144967912,3
00CRFM,Kingswinford North and Wall Heath,-2.949536332,2
00CRFN,Kingswinford South,-2.69099004,2
00CRFP,Lye and Wollescote,4.838181226,5
00CRFQ,Netherton and Woodside,5.083797038,5
00CRFR,Norton,-2.384641302,2
00CRFS,Pedmore and Stourbridge East,-2.018859974,2
00CRFT,Quarry Bank and Cradley,1.25967687,4
00CRFU,St. Andrews,2.403885464,4
00CRFW,St. James's,3.993572984,5
00CRFX,St. Thomas's,5.926792829,5
00CRFY,Sedgley,-2.792770407,2
00CRFZ,Wollaston and Stourbridge West,-0.087144846,3
00CRGA,Wordsley,-2.230438131,2
00CSFA,Abbey,1.036073648,4
00CSFB,Blackheath,4.22263761,5
00CSFC,Bristnall,3.953511347,5
00CSFD,Charlemont,1.306658561,4
00CSFE,Cradley Heath and Old Hill,3.642707444,5
00CSFF,Friar Park,5.50290921,5
00CSFG,Great Barr,0.551487066,4
00CSFH,Great Bridge,4.732864462,5
00CSFJ,Greets Green and Lyng,6.702437231,5
00CSFK,Hateley Heath,5.316800954,5
00CSFL,Langley,2.74937305,4
00CSFM,Newton,0.390619358,4
00CSFN,Oldbury,4.803268125,5
00CSFP,Old Warley,0.525339127,4
00CSFQ,Princes End,5.619414274,5
00CSFR,Rowley,3.14656004,5
00CSFS,St. Pauls,6.744254014,5
00CSFT,Smethwick,6.42914642,5
00CSFU,Soho and Victoria,9.693522413,5
00CSFW,Tipton Green,4.592165439,5
00CSFX,Tividale,2.152060647,4
00CSFY,Wednesbury North,4.367060176,5
00CSFZ,Wednesbury South,4.415907352,5
00CSGA,West Bromwich Central,6.341927668,5
00CTFA,Bickenhill,-0.887770551,3
00CTFB,Castle Bromwich,-1.800769326,2
00CTFC,Chelmsley Wood,6.450247237,5
00CTFD,Elmdon,-0.870543495,3
00CTFE,Fordbridge,6.028029448,5
00CTFF,Kingshurst,4.104407017,5
00CTFG,Knowle,-4.756295954,1
00CTFH,Lyndon,-1.165657907,3
00CTFJ,Meriden,-3.533185146,1
00CTFK,Olton,-2.430054835,2
00CTFL,Packwood,-4.69519474,1
00CTFM,St. Alphege,-4.370979715,1
00CTFN,Shirley East,-2.016009715,2
00CTFP,Shirley South,-3.389970099,1
00CTFQ,Shirley West,-2.128998307,2
00CTFR,Silhill,-1.830426862,2
00CTFS,Smith's Wood,6.081029063,5
00CUFA,Aldridge Central and South,-0.807946503,3
00CUFB,Aldridge North and Walsall Wood,-0.507386895,3
00CUFC,Bentley and Darlaston North,5.377932769,5
00CUFD,Birchills Leamore,6.120123519,5
00CUFE,Blakenall,7.212851212,5
00CUFF,Bloxwich East,4.382384643,5
00CUFG,Bloxwich West,3.455962755,5
00CUFH,Brownhills,1.584459272,4
00CUFJ,Darlaston South,6.003159038,5
00CUFK,Hatherton Rushall,1.46782161,4
00CUFL,Paddock,-1.341017331,3
00CUFM,Palfrey,5.884647295,5
00CUFN,Pelsall,-0.624769976,3
00CUFP,Pheasey,-2.078155328,2
00CUFQ,Pleck,6.523165394,5
00CUFR,St. Matthew's,8.083419131,5
00CUFS,Short Heath,0.688339572,4
00CUFT,Streetly,-4.341758235,1
00CUFU,Willenhall North,0.572668467,4
00CUFW,Willenhall South,4.070288517,5
00CWFA,Bilston East,6.545916853,5
00CWFB,Bilston North,3.695401628,5
00CWFC,Blakenhall,5.109421613,5
00CWFD,Bushbury,1.954981267,4
00CWFE,East Park,6.496035561,5
00CWFF,Ettingshall,6.895393582,5
00CWFG,Fallings Park,3.21371075,5
00CWFH,Graiseley,5.059674249,5
